bug id,severity
1423224,blocker
1423227,blocker
1423228,major
1423230,normal
1423231,normal
1423233,enhancement
1423235,minor
1423236,enhancement
1423241,critical
1423245,trivial
1423248,enhancement
1423249,enhancement
1423251,normal
1423253,enhancement
1423257,normal
1423261,minor
1423269,minor
1423271,blocker
1423278,trivial
1423281,blocker
1423287,normal
1423290,minor
1423291,critical
1423292,enhancement
1423296,blocker
1423300,blocker
1423304,normal
1423307,minor
1423311,critical
1423314,normal
1423318,normal
1423324,critical
1423328,blocker
1423330,enhancement
1423331,blocker
1423335,blocker
1423346,major
1423355,major
1423365,blocker
1423367,enhancement
1423369,enhancement
1423370,minor
1423372,blocker
1423373,blocker
1423377,major
1423378,trivial
1423380,trivial
1423383,major
1423385,blocker
1423386,blocker
1423387,normal
1423388,minor
1423392,enhancement
1423394,minor
1423397,normal
1423401,minor
1423403,critical
1423405,minor
1423406,enhancement
1423407,trivial
1423408,minor
1423411,trivial
1423412,enhancement
1423416,normal
1423419,trivial
1423421,major
1423422,critical
1423423,normal
1423424,critical
1423426,trivial
1423427,normal
1423431,minor
1423433,normal
1423438,enhancement
1423447,normal
1423456,blocker
1423457,blocker
1423458,enhancement
1423459,normal
1423461,minor
1423463,enhancement
1423465,critical
1423469,critical
1423472,trivial
1423477,minor
1423479,major
1423481,enhancement
1423482,normal
1423485,major
1423490,trivial
1423491,trivial
1423492,critical
1423495,minor
1423496,critical
1423497,minor
1423503,trivial
1423507,normal
1423508,normal
1423509,major
1423512,critical
1423513,blocker
1423515,normal
1423520,critical
1423522,normal
1423524,critical
1423528,minor
1423533,trivial
1423534,enhancement
1423536,blocker
1423541,blocker
1423543,blocker
1423548,critical
1423550,enhancement
1423551,enhancement
1423552,major
1423554,minor
1423556,critical
1423558,normal
1423559,blocker
1423562,blocker
1423563,major
1423565,minor
1423567,enhancement
1423570,major
1423572,critical
1423573,critical
1423577,minor
1423580,minor
1423582,blocker
1423583,normal
1423586,blocker
1423590,enhancement
1423593,minor
1423595,enhancement
1423598,trivial
1423602,minor
1423603,major
1423604,critical
1423608,trivial
1423610,minor
1423614,blocker
1423618,trivial
1423619,enhancement
1423620,minor
1423623,blocker
1423627,enhancement
1423628,major
1423631,enhancement
1423632,minor
1423633,minor
1423635,enhancement
1423644,critical
1423649,minor
1423659,enhancement
1423669,critical
1423671,enhancement
1423673,normal
1423678,trivial
1423683,minor
1423684,minor
1423689,major
1423692,critical
1423696,major
1423698,critical
1423706,normal
1423709,normal
1423717,minor
1423721,enhancement
1423722,minor
1423726,enhancement
1423728,minor
1423731,minor
1423735,critical
1423739,blocker
1423742,enhancement
1423746,major
1423749,enhancement
1423750,minor
1423756,normal
1423761,critical
1423767,trivial
1423768,normal
1423773,normal
1423775,minor
1423776,blocker
1423781,normal
1423785,major
1423786,enhancement
1423789,enhancement
1423790,critical
1423791,enhancement
1423792,major
1423794,enhancement
1423795,minor
1423796,minor
1423797,enhancement
1423798,critical
1423799,enhancement
1423802,major
1423803,minor
1423804,blocker
1423806,normal
1423807,critical
1423808,minor
1423809,normal
1423810,critical
1423813,enhancement
1423814,critical
1423815,enhancement
1423816,critical
1423817,trivial
1423819,enhancement
1423821,major
1423822,trivial
1423823,critical
1423824,normal
1423825,minor
1423826,critical
1423829,normal
1423831,blocker
1423832,normal
1423833,normal
1423834,critical
1423835,major
1423837,minor
1423839,minor
1423840,major
1423841,trivial
1423842,normal
1423844,normal
1423846,major
1423850,blocker
1423851,trivial
1423853,trivial
1423857,normal
1423860,enhancement
1423864,blocker
1423866,trivial
1423867,enhancement
1423869,blocker
1423874,blocker
1423875,enhancement
1423877,critical
1423878,trivial
1423881,major
1423882,blocker
1423886,blocker
1423890,enhancement
1423892,enhancement
1423893,enhancement
1423894,major
1423895,enhancement
1423900,trivial
1423901,minor
1423902,normal
1423910,critical
1423911,critical
1423912,normal
1423913,normal
1423914,major
1423915,minor
1423917,trivial
1423919,trivial
1423920,trivial
1423923,normal
1423925,normal
1423929,normal
1423930,major
1423931,blocker
1423933,normal
1423936,critical
1423937,critical
1423939,enhancement
1423940,minor
1423941,normal
1423942,critical
1423944,critical
1423945,minor
1423946,major
1423947,minor
1423948,trivial
1423951,critical
1423952,normal
1423953,minor
1423954,minor
1423956,minor
1423959,minor
1423961,minor
1423964,normal
1423971,blocker
1423972,major
1423973,major
1423974,trivial
1423977,major
1423981,critical
1423982,normal
1423985,trivial
1423988,normal
1423989,normal
1423990,minor
1423991,major
1423994,blocker
1423999,critical
1424000,major
1424001,trivial
1424006,blocker
1424007,critical
1424008,trivial
1424009,major
1424012,blocker
1424013,enhancement
1424015,blocker
1424018,enhancement
1424019,critical
1424022,critical
1424023,enhancement
1424029,normal
1424031,enhancement
1424034,blocker
1424039,blocker
1424041,critical
1424044,normal
1424047,enhancement
1424052,trivial
1424054,normal
1424055,critical
1424056,minor
1424057,blocker
1424059,critical
1424060,blocker
1424065,normal
1424066,major
1424068,critical
1424072,enhancement
1424076,trivial
1424081,normal
1424082,blocker
1424085,major
1424086,critical
1424087,enhancement
1424092,blocker
1424094,trivial
1424096,minor
1424098,trivial
1424101,minor
1424103,minor
1424104,enhancement
1424106,major
1424108,major
1424109,enhancement
1424113,major
1424114,normal
1424115,blocker
1424116,major
1424117,blocker
1424118,trivial
1424120,enhancement
1424121,major
1424122,enhancement
1424123,blocker
1424126,trivial
1424128,blocker
1424129,blocker
1424130,minor
1424131,critical
1424132,enhancement
1424133,critical
1424134,minor
1424135,trivial
1424136,minor
1424139,normal
1424141,critical
1424143,blocker
1424147,trivial
1424157,major
1424158,minor
1424160,trivial
1424165,major
1424166,major
1424172,trivial
1424173,blocker
1424177,minor
1424178,normal
1424183,critical
1424191,normal
1424199,major
1424201,trivial
1424202,normal
1424206,minor
1424212,blocker
1424214,critical
1424220,minor
1424221,enhancement
1424231,blocker
1424247,enhancement
1424253,trivial
1424255,minor
1424256,blocker
1424257,minor
1424258,blocker
1424260,normal
1424268,major
1424271,enhancement
1424272,blocker
1424273,minor
1424280,normal
1424281,major
1424284,normal
1424289,enhancement
1424294,enhancement
1424299,normal
1424300,trivial
1424301,trivial
1424307,minor
1424310,enhancement
1424311,major
1424317,minor
1424318,major
1424323,minor
1424324,trivial
1424325,normal
1424328,trivial
1424336,critical
1424338,critical
1424341,major
1424344,trivial
1424346,enhancement
1424348,normal
1424349,major
1424351,trivial
1424358,minor
1424360,trivial
1424362,major
1424368,critical
1424371,blocker
1424374,major
1424378,minor
1424380,enhancement
1424382,normal
1424384,major
1424385,critical
1424387,enhancement
1424392,normal
1424393,enhancement
1424394,critical
1424395,enhancement
1424398,enhancement
1424399,critical
1424401,normal
1424402,trivial
1424416,major
1424417,trivial
1424418,blocker
1424420,trivial
1424422,trivial
1424427,normal
1424428,blocker
1424429,minor
1424432,major
1424434,minor
1424435,critical
1424436,normal
1424437,enhancement
1424439,normal
1424441,enhancement
1424442,trivial
1424449,trivial
1424450,minor
1424451,trivial
1424457,critical
1424459,blocker
1424466,trivial
1424468,blocker
1424471,major
1424489,minor
1424490,critical
1424491,normal
1424505,critical
1424506,major
1424512,blocker
1424524,blocker
1424528,critical
1424531,blocker
1424532,critical
1424541,trivial
1424547,normal
1424548,enhancement
1424551,enhancement
1424555,blocker
1424560,minor
1424561,minor
1424562,blocker
1424568,major
1424570,minor
1424571,normal
1424573,major
1424579,blocker
1424581,blocker
1424582,trivial
1424584,blocker
1424586,enhancement
1424588,blocker
1424589,normal
1424591,trivial
1424596,major
1424599,blocker
1424600,blocker
1424604,blocker
1424605,critical
1424606,major
1424607,minor
1424608,normal
1424614,critical
1424619,critical
1424621,trivial
1424623,minor
1424624,trivial
1424628,major
1424630,enhancement
1424631,trivial
1424633,critical
1424637,trivial
1424644,normal
1424646,trivial
1424647,minor
1424648,minor
1424651,minor
1424652,trivial
1424653,major
1424654,normal
1424655,normal
1424657,enhancement
1424660,normal
1424661,enhancement
1424664,trivial
1424665,minor
1424668,enhancement
1424671,minor
1424673,blocker
1424675,trivial
1424676,major
1424677,trivial
1424680,blocker
1424683,enhancement
1424686,normal
1424687,normal
1424689,major
1424692,normal
1424694,enhancement
1424695,critical
1424696,minor
1424700,blocker
1424701,critical
1424702,blocker
1424707,enhancement
1424709,enhancement
1424710,minor
1424711,enhancement
1424712,blocker
1424713,major
1424714,enhancement
1424719,minor
1424724,normal
1424725,major
1424728,normal
1424732,critical
1424734,blocker
1424737,major
1424738,normal
1424739,normal
1424740,minor
1424746,blocker
1424747,critical
1424750,major
1424751,trivial
1424752,trivial
1424753,enhancement
1424754,major
1424755,critical
1424758,major
1424768,enhancement
1424776,trivial
1424779,minor
1424780,minor
1424782,trivial
1424784,enhancement
1424785,trivial
1424786,enhancement
1424789,normal
1424790,minor
1424791,minor
1424792,minor
1424798,blocker
1424801,critical
1424802,critical
1424805,blocker
1424808,major
1424809,blocker
1424810,major
1424811,major
1424815,minor
1424816,trivial
1424820,minor
1424834,minor
1424836,trivial
1424837,blocker
1424838,minor
1424839,enhancement
1424842,major
1424846,major
1424849,normal
1424855,trivial
1424858,blocker
1424865,normal
1424866,enhancement
1424867,critical
1424868,blocker
1424871,blocker
1424872,trivial
1424879,normal
1424886,normal
1424889,major
1424893,blocker
1424896,blocker
1424898,enhancement
1424900,critical
1424902,critical
1424906,normal
1424907,minor
1424910,blocker
1424913,enhancement
1424915,trivial
1424917,enhancement
1424918,enhancement
1424920,blocker
1424922,enhancement
1424924,trivial
1424925,blocker
1424926,blocker
1424928,blocker
1424934,minor
1424936,normal
1424937,major
1424942,blocker
1424943,trivial
1424944,enhancement
1424945,major
1424946,critical
1424948,enhancement
1424949,critical
1424950,minor
1424951,blocker
1424952,major
1424953,blocker
1424955,critical
1424958,trivial
1424960,trivial
1424961,normal
1424963,normal
1424966,enhancement
1424967,normal
1424968,minor
1424972,enhancement
1424973,enhancement
1424974,enhancement
1424976,major
1424978,major
1424979,enhancement
1424981,blocker
1424983,blocker
1424984,enhancement
1424985,critical
1424990,critical
1424991,critical
1424993,trivial
1424999,major
1425009,major
1425011,normal
1425014,blocker
1425016,critical
1425018,blocker
1425023,critical
1425027,enhancement
1425030,critical
1425031,blocker
1425032,blocker
1425035,critical
1425039,major
1425040,normal
1425041,normal
1425053,minor
1425054,minor
1425056,blocker
1425058,trivial
1425059,trivial
1425061,enhancement
1425062,blocker
1425063,trivial
1425064,critical
1425066,blocker
1425067,blocker
1425070,enhancement
1425074,minor
1425076,major
1425077,critical
1425078,blocker
1425079,normal
1425086,critical
1425088,blocker
1425091,major
1425092,trivial
1425093,trivial
1425094,normal
1425097,normal
1425101,critical
1425104,enhancement
1425107,trivial
1425108,enhancement
1425109,blocker
1425112,blocker
1425114,critical
1425115,enhancement
1425117,critical
1425121,trivial
1425127,major
1425129,critical
1425130,trivial
1425132,enhancement
1425134,blocker
1425135,enhancement
1425136,normal
1425145,normal
1425146,minor
1425149,minor
1425150,blocker
1425151,minor
1425156,normal
1425157,trivial
1425167,enhancement
1425170,normal
1425172,major
1425175,minor
1425176,blocker
1425178,major
1425179,enhancement
1425180,critical
1425181,major
1425185,enhancement
1425188,major
1425189,critical
1425190,enhancement
1425192,trivial
1425196,enhancement
1425201,trivial
1425202,normal
1425203,critical
1425207,normal
1425208,trivial
1425209,trivial
1425211,critical
1425213,major
1425217,major
1425218,normal
1425219,trivial
1425221,minor
1425227,enhancement
1425232,trivial
1425233,trivial
1425234,blocker
1425236,minor
1425241,blocker
1425243,blocker
1425244,normal
1425246,enhancement
1425249,minor
1425253,normal
1425257,blocker
1425260,blocker
1425264,enhancement
1425266,normal
1425268,minor
1425271,blocker
1425274,normal
1425277,normal
1425287,normal
1425291,blocker
1425292,major
1425296,normal
1425298,enhancement
1425301,minor
1425310,normal
1425315,critical
1425316,minor
1425318,trivial
1425320,critical
1425321,enhancement
1425324,enhancement
1425329,blocker
1425331,critical
1425332,enhancement
1425336,blocker
1425340,critical
1425346,trivial
1425350,major
1425356,enhancement
1425361,blocker
1425362,enhancement
1425364,minor
1425368,critical
1425369,enhancement
1425371,major
1425384,minor
1425385,blocker
1425389,normal
1425390,normal
1425392,blocker
1425395,normal
1425397,major
1425400,enhancement
1425403,critical
1425404,enhancement
1425405,minor
1425406,enhancement
1425408,critical
1425411,trivial
1425412,trivial
1425413,trivial
1425418,critical
1425419,critical
1425421,critical
1425422,enhancement
1425429,normal
1425433,normal
1425440,trivial
1425441,normal
1425444,trivial
1425447,enhancement
1425450,blocker
1425451,enhancement
1425453,minor
1425455,normal
1425458,blocker
1425459,minor
1425461,enhancement
1425463,blocker
1425467,critical
1425469,minor
1425472,minor
1425473,critical
1425480,major
1425481,enhancement
1425483,minor
1425484,critical
1425485,normal
1425486,critical
1425488,critical
1425503,trivial
1425504,normal
1425505,blocker
1425509,enhancement
1425510,trivial
1425511,trivial
1425512,trivial
1425514,enhancement
1425516,major
1425523,minor
1425527,major
1425537,normal
1425540,critical
1425543,blocker
1425546,normal
1425547,blocker
1425548,enhancement
1425550,critical
1425551,normal
1425558,enhancement
1425559,major
1425560,normal
1425563,critical
1425565,critical
1425566,critical
1425573,minor
1425574,critical
1425580,critical
1425582,minor
1425583,minor
1425584,critical
1425588,enhancement
1425589,critical
1425591,enhancement
1425592,minor
1425596,major
1425598,minor
1425599,normal
1425601,critical
1425603,major
1425605,trivial
1425607,major
1425608,trivial
1425610,enhancement
1425614,critical
1425618,enhancement
1425621,major
1425622,blocker
1425623,enhancement
1425626,major
1425631,trivial
1425634,major
1425635,normal
1425636,minor
1425637,major
1425641,enhancement
1425643,normal
1425647,normal
1425650,enhancement
1425652,major
1425657,enhancement
1425661,critical
